city_ascii,county_name,county_fips,state_id,metfips,metarea
Corona,Riverside,06065,CA,40140,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)"
Ocala,Marion,12083,FL,36100,"Ocala, FL (Metropolitan Statistical Area)"
Fredericksburg,Fredericksburg,51630,VA,NA,NA
Gainesville,Hall,13139,GA,23580,"Gainesville, GA (Metropolitan Statistical Area)"
Bayamon,Bayamón,72021,PR,NA,NA
Enterprise,Clark,32003,NV,29820,"Las Vegas-Henderson-Paradise, NV (Metropolitan Statistical Area)"
Manchester,Hillsborough,33011,NH,31700,"Manchester-Nashua, NH (Metropolitan Statistical Area)"
Champaign,Champaign,17019,IL,16580,"Champaign-Urbana, IL (Metropolitan Statistical Area)"
Alexandria,Alexandria,51510,VA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)"
Hayward,Alameda,06001,CA,41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)"
Springfield,Sangamon,17167,IL,44100,"Springfield, IL (Metropolitan Statistical Area)"
Lakewood,Jefferson,08059,CO,19740,"Denver-Aurora-Lakewood, CO (Metropolitan Statistical Area)"
Lafayette,Tippecanoe,18157,IN,29200,"Lafayette-West Lafayette, IN (Metropolitan Statistical Area)"
Frederick,Frederick,24021,MD,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)"
Lake Charles,Calcasieu,22019,LA,29340,"Lake Charles, LA (Metropolitan Statistical Area)"
Odessa,Ector,48135,TX,36220,"Odessa, TX (Metropolitan Statistical Area)"
Tuscaloosa,Tuscaloosa,01125,AL,46220,"Tuscaloosa, AL (Metropolitan Statistical Area)"
Warner Robins,Houston,13153,GA,47580,"Warner Robins, GA (Metropolitan Statistical Area)"
Palmdale,Los Angeles,06037,CA,31080,"Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)"
Hollywood,Broward,12011,FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)"
Midland,Midland,48329,TX,33260,"Midland, TX (Metropolitan Statistical Area)"
Leesburg,Lake,12069,FL,36740,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)"
Port Arthur,Jefferson,48245,TX,13140,"Beaumont-Port Arthur, TX (Metropolitan Statistical Area)"
Muskegon,Muskegon,26121,MI,34740,"Muskegon, MI (Metropolitan Statistical Area)"
Macon,Bibb,13021,GA,31420,"Macon-Bibb County, GA (Metropolitan Statistical Area)"
Kansas City,Wyandotte,20209,KS,28140,"Kansas City, MO-KS (Metropolitan Statistical Area)"
Sunnyvale,Santa Clara,06085,CA,41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)"
Pomona,Los Angeles,06037,CA,31080,"Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)"
Escondido,San Diego,06073,CA,41740,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)"
Pasadena,Harris,48201,TX,26420,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)"
New Bedford,Bristol,25005,MA,39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)"
Fairfield,Solano,06095,CA,46700,"Vallejo, CA (Metropolitan Statistical Area)"
Naperville,DuPage,17043,IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)"
Bellevue,King,53033,WA,42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)"
Binghamton,Broome,36007,NY,13780,"Binghamton, NY (Metropolitan Statistical Area)"
Elkhart,Elkhart,18039,IN,21140,"Elkhart-Goshen, IN (Metropolitan Statistical Area)"
Topeka,Shawnee,20177,KS,45820,"Topeka, KS (Metropolitan Statistical Area)"
Joliet,Will,17197,IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)"
Beaumont,Jefferson,48245,TX,13140,"Beaumont-Port Arthur, TX (Metropolitan Statistical Area)"
Paterson,Passaic,34031,NJ,35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
Merced,Merced,06047,CA,32900,"Merced, CA (Metropolitan Statistical Area)"
Pueblo,Pueblo,08101,CO,39380,"Pueblo, CO (Metropolitan Statistical Area)"
Tyler,Smith,48423,TX,46340,"Tyler, TX (Metropolitan Statistical Area)"
Torrance,Los Angeles,06037,CA,31080,"Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)"
Metairie,Jefferson,22051,LA,35380,"New Orleans-Metairie, LA (Metropolitan Statistical Area)"
Yuma,Yuma,04027,AZ,49740,"Yuma, AZ (Metropolitan Statistical Area)"
Surprise,Maricopa,04013,AZ,38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)"
Columbia,Boone,29019,MO,17860,"Columbia, MO (Metropolitan Statistical Area)"
Athens,Clarke,13059,GA,12020,"Athens-Clarke County, GA (Metropolitan Statistical Area)"
Roseville,Placer,06061,CA,40900,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)"
Thornton,Adams,08001,CO,19740,"Denver-Aurora-Lakewood, CO (Metropolitan Statistical Area)"
Miramar,Broward,12011,FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)"
Pasadena,Los Angeles,06037,CA,31080,"Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)"
Mesquite,Dallas,48113,TX,19100,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)"
Santa Maria,Santa Barbara,06083,CA,42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"
Olathe,Johnson,20091,KS,28140,"Kansas City, MO-KS (Metropolitan Statistical Area)"
Houma,Terrebonne,22109,LA,26380,"Houma-Thibodaux, LA (Metropolitan Statistical Area)"
Carolina,Carolina,72031,PR,NA,NA
Carrollton,Dallas,48113,TX,19100,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)"
Grand Junction,Mesa,08077,CO,24300,"Grand Junction, CO (Metropolitan Statistical Area)"
Charleston,Kanawha,54039,WV,16620,"Charleston, WV (Metropolitan Statistical Area)"
Orange,Orange,06059,CA,31080,"Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)"
Fullerton,Orange,06059,CA,31080,"Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)"
Greeley,Weld,08123,CO,24540,"Greeley, CO (Metropolitan Statistical Area)"
Las Cruces,Doña Ana,35013,NM,29740,"Las Cruces, NM (Metropolitan Statistical Area)"
Panama City,Bay,12005,FL,37460,"Panama City, FL (Metropolitan Statistical Area)"
Harlingen,Cameron,48061,TX,15180,"Brownsville-Harlingen, TX (Metropolitan Statistical Area)"
West Valley City,Salt Lake,49035,UT,41620,"Salt Lake City, UT (Metropolitan Statistical Area)"
Hampton,Hampton,51650,VA,47260,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)"
Warren,Macomb,26099,MI,19820,"Detroit-Warren-Dearborn, MI (Metropolitan Statistical Area)"
Mauldin,Greenville,45045,SC,24860,"Greenville-Anderson, SC (Metropolitan Statistical Area)"
Bloomington,McLean,17113,IL,14010,"Bloomington, IL (Metropolitan Statistical Area)"
Coral Springs,Broward,12011,FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)"
Round Rock,Williamson,48491,TX,12420,"Austin-Round Rock-Georgetown, TX (Metropolitan Statistical Area)"
Yakima,Yakima,53077,WA,49420,"Yakima, WA (Metropolitan Statistical Area)"
Sterling Heights,Macomb,26099,MI,19820,"Detroit-Warren-Dearborn, MI (Metropolitan Statistical Area)"
Kent,King,53033,WA,42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)"
Burlington,Alamance,37001,NC,15500,"Burlington, NC (Metropolitan Statistical Area)"
Bellingham,Whatcom,53073,WA,13380,"Bellingham, WA (Metropolitan Statistical Area)"
Santa Clara,Santa Clara,06085,CA,41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)"
Racine,Racine,55101,WI,39540,"Racine, WI (Metropolitan Statistical Area)"
Greenville,Pitt,37147,NC,24780,"Greenville, NC (Metropolitan Statistical Area)"
Stamford,Fairfield,09001,CT,14860,"Bridgeport-Stamford-Norwalk, CT (Metropolitan Statistical Area)"
Elizabeth,Union,34039,NJ,35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
Johnson City,Washington,47179,TN,27740,"Johnson City, TN (Metropolitan Statistical Area)"
Lynchburg,Lynchburg,51680,VA,NA,NA
Simi Valley,Ventura,06111,CA,37100,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"
Fort Smith,Sebastian,05131,AR,22900,"Fort Smith, AR-OK (Metropolitan Statistical Area)"
Kenosha,Kenosha,55059,WI,16980,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)"
South Lyon,Oakland,26125,MI,19820,"Detroit-Warren-Dearborn, MI (Metropolitan Statistical Area)"
Boulder,Boulder,08013,CO,14500,"Boulder, CO (Metropolitan Statistical Area)"
Pearland,Brazoria,48039,TX,26420,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)"
Berkeley,Alameda,06001,CA,41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)"
Richardson,Dallas,48113,TX,19100,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)"
Redding,Shasta,06089,CA,39820,"Redding, CA (Metropolitan Statistical Area)"
Arvada,Jefferson,08059,CO,19740,"Denver-Aurora-Lakewood, CO (Metropolitan Statistical Area)"
St. George,Washington,49053,UT,41100,"St. George, UT (Metropolitan Statistical Area)"
Billings,Yellowstone,30111,MT,13740,"Billings, MT (Metropolitan Statistical Area)"
Yuba City,Sutter,06101,CA,49700,"Yuba City, CA (Metropolitan Statistical Area)"
Rochester,Olmsted,27109,MN,40340,"Rochester, MN (Metropolitan Statistical Area)"
East Los Angeles,Los Angeles,06037,CA,31080,"Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)"
Leominster,Worcester,25027,MA,49340,"Worcester, MA-CT (Metropolitan Statistical Area)"
Kingsport,Sullivan,47163,TN,28700,"Kingsport-Bristol, TN-VA (Metropolitan Statistical Area)"
Duluth,St. Louis,27137,MN,20260,"Duluth, MN-WI (Metropolitan Statistical Area)"
Lehigh Acres,Lee,12071,FL,15980,"Cape Coral-Fort Myers, FL (Metropolitan Statistical Area)"
Rock Hill,York,45091,SC,16740,"Charlotte-Concord-Gastonia, NC-SC (Metropolitan Statistical Area)"
Gilroy,Santa Clara,06085,CA,41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)"
Cambridge,Middlesex,25017,MA,14460,"Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)"
Sugar Land,Fort Bend,48157,TX,26420,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)"
Texas City,Galveston,48167,TX,26420,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)"
Iowa City,Johnson,19103,IA,26980,"Iowa City, IA (Metropolitan Statistical Area)"
Saginaw,Saginaw,26145,MI,40980,"Saginaw, MI (Metropolitan Statistical Area)"
Chico,Butte,06007,CA,17020,"Chico, CA (Metropolitan Statistical Area)"
Dover,Kent,10001,DE,20100,"Dover, DE (Metropolitan Statistical Area)"
Norman,Cleveland,40027,OK,36420,"Oklahoma City, OK (Metropolitan Statistical Area)"
Clearwater,Pinellas,12103,FL,45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)"
Coeur d'Alene,Kootenai,16055,ID,17660,"Coeur d'Alene, ID (Metropolitan Statistical Area)"
Ponce,Ponce,72113,PR,NA,NA
Seaside,Monterey,06053,CA,41500,"Salinas, CA (Metropolitan Statistical Area)"
Independence,Jackson,29095,MO,28140,"Kansas City, MO-KS (Metropolitan Statistical Area)"
West Jordan,Salt Lake,49035,UT,41620,"Salt Lake City, UT (Metropolitan Statistical Area)"
Abilene,Taylor,48441,TX,10180,"Abilene, TX (Metropolitan Statistical Area)"
Bloomington,Monroe,18105,IN,14020,"Bloomington, IN (Metropolitan Statistical Area)"
El Monte,Los Angeles,06037,CA,31080,"Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)"
Carlsbad,San Diego,06073,CA,41740,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)"
North Charleston,Charleston,45019,SC,16700,"Charleston-North Charleston, SC (Metropolitan Statistical Area)"
St. Cloud,Stearns,27145,MN,41060,"St. Cloud, MN (Metropolitan Statistical Area)"
Temecula,Riverside,06065,CA,40140,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)"
Clovis,Fresno,06019,CA,23420,"Fresno, CA (Metropolitan Statistical Area)"
Meridian,Ada,16001,ID,14260,"Boise City, ID (Metropolitan Statistical Area)"
Brandon,Hillsborough,12057,FL,45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)"
Westminster,Adams,08001,CO,19740,"Denver-Aurora-Lakewood, CO (Metropolitan Statistical Area)"
Costa Mesa,Orange,06059,CA,31080,"Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)"
Monroe,Ouachita,22073,LA,33740,"Monroe, LA (Metropolitan Statistical Area)"
Utica,Oneida,36065,NY,46540,"Utica-Rome, NY (Metropolitan Statistical Area)"
Pompano Beach,Broward,12011,FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)"
West Palm Beach,Palm Beach,12099,FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)"
Waterloo,Black Hawk,19013,IA,47940,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)"
Everett,Snohomish,53061,WA,42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)"
El Centro,Imperial,06025,CA,20940,"El Centro, CA (Metropolitan Statistical Area)"
Santa Fe,Santa Fe,35049,NM,42140,"Santa Fe, NM (Metropolitan Statistical Area)"
Downey,Los Angeles,06037,CA,31080,"Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)"
Lowell,Middlesex,25017,MA,14460,"Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)"
Centennial,Arapahoe,08005,CO,19740,"Denver-Aurora-Lakewood, CO (Metropolitan Statistical Area)"
Elgin,Kane,17089,IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)"
Richmond,Contra Costa,06013,CA,41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)"
Broken Arrow,Tulsa,40143,OK,46140,"Tulsa, OK (Metropolitan Statistical Area)"
Miami Gardens,Miami-Dade,12086,FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)"
The Woodlands,Montgomery,48339,TX,26420,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)"
Bend,Deschutes,41017,OR,13460,"Bend, OR (Metropolitan Statistical Area)"
Burlington,Chittenden,50007,VT,15540,"Burlington-South Burlington, VT (Metropolitan Statistical Area)"
Jurupa Valley,Riverside,06065,CA,40140,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)"
Sandy Springs,Fulton,13121,GA,12060,"Atlanta-Sandy Springs-Alpharetta, GA (Metropolitan Statistical Area)"
Gresham,Multnomah,41051,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)"
Lewisville,Denton,48121,TX,19100,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)"
Hillsboro,Washington,41067,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)"
San Buenaventura,Ventura,06111,CA,37100,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"
Jacksonville,Onslow,37133,NC,27340,"Jacksonville, NC (Metropolitan Statistical Area)"
Pottstown,Montgomery,42091,PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)"
Inglewood,Los Angeles,06037,CA,31080,"Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)"
Spring Hill,Hernando,12053,FL,45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)"
League City,Galveston,48167,TX,26420,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)"
Eau Claire,Eau Claire,55035,WI,20740,"Eau Claire, WI (Metropolitan Statistical Area)"
Turlock,Stanislaus,06099,CA,33700,"Modesto, CA (Metropolitan Statistical Area)"
Temple,Bell,48027,TX,28660,"Killeen-Temple, TX (Metropolitan Statistical Area)"
Sioux City,Woodbury,19193,IA,43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)"
Salisbury,Wicomico,24045,MD,41540,"Salisbury, MD-DE (Metropolitan Statistical Area)"
Davie,Broward,12011,FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)"
Daly City,San Mateo,06081,CA,41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)"
Allen,Collin,48085,TX,19100,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)"
Highlands Ranch,Douglas,08035,CO,19740,"Denver-Aurora-Lakewood, CO (Metropolitan Statistical Area)"
West Covina,Los Angeles,06037,CA,31080,"Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)"
Sparks,Washoe,32031,NV,39900,"Reno, NV (Metropolitan Statistical Area)"
San Mateo,San Mateo,06081,CA,41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)"
Norwalk,Los Angeles,06037,CA,31080,"Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)"
Columbia,Howard,24027,MD,12580,"Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)"
Rialto,San Bernardino,06071,CA,40140,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)"
Manteca,San Joaquin,06077,CA,44700,"Stockton, CA (Metropolitan Statistical Area)"
El Cajon,San Diego,06073,CA,41740,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)"
Burbank,Los Angeles,06037,CA,31080,"Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)"
Longmont,Boulder,08013,CO,14500,"Boulder, CO (Metropolitan Statistical Area)"
Renton,King,53033,WA,42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)"
Vista,San Diego,06073,CA,41740,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)"
Logan,Cache,49005,UT,30860,"Logan, UT-ID (Metropolitan Statistical Area)"
Prescott Valley,Yavapai,04025,AZ,39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)"
Vacaville,Solano,06095,CA,46700,"Vallejo, CA (Metropolitan Statistical Area)"
Edinburg,Hidalgo,48215,TX,32580,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"
Carmel,Hamilton,18057,IN,26900,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)"
Spokane Valley,Spokane,53063,WA,44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)"
San Angelo,Tom Green,48451,TX,41660,"San Angelo, TX (Metropolitan Statistical Area)"
La Crosse,La Crosse,55063,WI,29100,"La Crosse-Onalaska, WI-MN (Metropolitan Statistical Area)"
Arden-Arcade,Sacramento,06067,CA,40900,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)"
Idaho Falls,Bonneville,16019,ID,26820,"Idaho Falls, ID (Metropolitan Statistical Area)"
Holland,Ottawa,26139,MI,24340,"Grand Rapids-Kentwood, MI (Metropolitan Statistical Area)"
Charlottesville,Charlottesville,51540,VA,NA,NA
Longview,Gregg,48183,TX,30980,"Longview, TX (Metropolitan Statistical Area)"
Tracy,San Joaquin,06077,CA,44700,"Stockton, CA (Metropolitan Statistical Area)"
Boca Raton,Palm Beach,12099,FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)"
Lafayette,Boulder,08013,CO,14500,"Boulder, CO (Metropolitan Statistical Area)"
Wichita Falls,Wichita,48485,TX,48660,"Wichita Falls, TX (Metropolitan Statistical Area)"
Rio Rancho,Sandoval,35043,NM,10740,"Albuquerque, NM (Metropolitan Statistical Area)"
South Fulton,Fulton,13121,GA,12060,"Atlanta-Sandy Springs-Alpharetta, GA (Metropolitan Statistical Area)"
Beaverton,Washington,41067,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)"
Lawrence,Douglas,20045,KS,29940,"Lawrence, KS (Metropolitan Statistical Area)"
Bismarck,Burleigh,38015,ND,13900,"Bismarck, ND (Metropolitan Statistical Area)"
Orem,Utah,49049,UT,39340,"Provo-Orem, UT (Metropolitan Statistical Area)"
Middletown,Butler,39017,OH,17140,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)"
San Marcos,San Diego,06073,CA,41740,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)"
Sandy,Salt Lake,49035,UT,41620,"Salt Lake City, UT (Metropolitan Statistical Area)"
Federal Way,King,53033,WA,42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)"
Mandeville,St. Tammany,22103,LA,35380,"New Orleans-Metairie, LA (Metropolitan Statistical Area)"
Hesperia,San Bernardino,06071,CA,40140,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)"
Brockton,Plymouth,25023,MA,14460,"Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)"
Compton,Los Angeles,06037,CA,31080,"Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)"
Fishers,Hamilton,18057,IN,26900,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)"
Sunrise,Broward,12011,FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)"
Bowling Green,Warren,21227,KY,14540,"Bowling Green, KY (Metropolitan Statistical Area)"
Roswell,Fulton,13121,GA,12060,"Atlanta-Sandy Springs-Alpharetta, GA (Metropolitan Statistical Area)"
Menifee,Riverside,06065,CA,40140,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)"
Plantation,Broward,12011,FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)"
